code,libelle,etat,insee_commune,nom_commune,mo_raison_sociale,x,y,precision_coord,categorie,puissance_maximum,productible_moyen,debit,coef_energetique,nb_turbines,type_turbine,titre,date_echeance_titre,hauteur_de_chute
19246001,CENTRALE DE SAINT VIANCE,EXPL,19246,Saint-Viance,SOCIETE LA GALA FRANCAISE,578402.0,6458610.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,,9.24,,,,,,3.06
19249001,Centrale de Viossanges,EXPL,19249,Saint-Yrieix-le-Déjalat,S.A.R.L. DE VIOSSANGES,620091.0,6486760.0,0,Ouvrage fonctionnant au fil de l'eau,,983282.0,,,,,,,80.0
19256001,NEUVIC D'USSEL,EXPL,19256,Sérandon,ELECTRICITE DE FRANCE,649076.0,6472210.0,0,Ouvrage de type Lac,19.4,41701932.0,10.0,"0,540000",2.0,Francis,Concédée,2010-12-31,259.0
19258001,LA GLANE,EXPL,19258,Servières-le-Château,ELECTRICITE DE FRANCE,622379.0,6450890.0,0,Ouvrage de type Lac,4.6,10231893.0,2.5,"0,450000",2.0,Pelton,Concédée,2033-12-31,222.2
19258002,FAUX LA MONTAGNE,HORS,23077,Faux-la-Montagne,ELECTRICITE DE FRANCE,617314.0,6518980.0,0,,,,,,,,,,35.8
19259001,Centrale de La Pagesie,EXPL,19259,Sexcles,S.A. LA PAGESIE,620760.0,6440620.0,0,Ouvrage fonctionnant au fil de l'eau,,1702436.0,,,,,,,198.0
19264001,AIGLE,EXPL,19264,Soursac,ELECTRICITE DE FRANCE,639181.0,6460730.0,0,Ouvrage de type Lac,360.0,448068544.0,555.0,"0,183000",6.0,Francis,Concédée,2020-12-31,81.4
19269001,TREIGNAC BARIOUSSES,EXPL,19269,Treignac,ELECTRICITE DE FRANCE,603189.0,6493540.0,0,Ouvrage fonctionnant par éclusées,31.1,77791936.0,23.2,"0,050000",2.0,Francis,Concédée,2026-12-31,164.0
19269002,TREIGNAC BARIOUSSES (Groupe de Restitution),EXPL,19269,Treignac,ELECTRICITE DE FRANCE,607585.0,6495670.0,0,Ouvrage fonctionnant au fil de l'eau,,364493.0,,,,,,,25.1
19276001,Centrale du Gour Noir,EXPL,19276,Uzerche,ENTREPRISE PIGEON S.A.,585383.0,6481020.0,0,Ouvrage fonctionnant au fil de l'eau,2.0,8935409.0,,,,,,,12.3
19287001,Moulin de Lavergne,EXPL,19287,Vitrac-sur-Montane,AIGUE FORCE LAVERGNE NOAILLE,613937.0,6478290.0,0,Ouvrage fonctionnant au fil de l'eau,,842138.0,,,,,,,6.0
19288001,BIARD,EXPL,19288,Voutezac,ELECTRICITE DE FRANCE,580113.0,6468210.0,0,Ouvrage fonctionnant au fil de l'eau,1.85,6530917.0,21.0,"0,020000",2.0,Francis,Concédée,2045-12-31,8.8
19288002,POUCH,EXPL,19288,Voutezac,ELECTRICITE DE FRANCE,580179.0,6467610.0,0,Ouvrage fonctionnant au fil de l'eau,1.26,4493753.0,25.0,"0,012000",2.0,Francis,Concédée,2045-12-31,5.15
19288003,SAILLANT (Groupe de restitution),EXPL,19288,Voutezac,ELECTRICITE DE FRANCE,579889.0,6466470.0,0,Ouvrage fonctionnant au fil de l'eau,,2409902.0,,,,,,,26.6
24010001,ANNESSE BEAULIEU,EXPL,24010,Annesse-et-Beaulieu,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,508914.0,6454800.0,0,Ouvrage fonctionnant au fil de l'eau,0.227,919549.0,10.0,,1.0,Kaplan,Concédée (autorisable),2046-12-31,3.0
24010002,La Roche,EXPL,24010,Annesse-et-Beaulieu,MCS HYDROELECTRIQUE,513215.0,6457610.0,0,Ouvrage fonctionnant au fil de l'eau,0.11,382277.0,,,,,,,1.4
24014001,Centrale d'Aubas,EXPL,24014,Aubas,E.U.R.L. ECODOR,557607.0,6444170.0,0,Ouvrage fonctionnant au fil de l'eau,1.177,2763445.0,,,,,Concédée (autorisable),,3.0
24037001,BERGERAC,EXPL,24037,Bergerac,ELECTRICITE DE FRANCE,498910.0,6419630.0,0,Ouvrage fonctionnant au fil de l'eau,1.4,7937080.0,57.0,"0,006000",2.0,Hélice horizontale,Concédée (autorisable),2043-12-31,4.0
24058001,Moulin de Ribérac,EXPL,24586,Villetoureix,HYDROELECTRIQUE RIBERACOISE,490351.0,6466310.0,0,Ouvrage fonctionnant au fil de l'eau,0.102,327216.0,,,,,,,
24073001,MAUZAC,EXPL,24073,Calès,ELECTRICITE DE FRANCE,526689.0,6419600.0,0,Ouvrage fonctionnant au fil de l'eau,13.2,55091396.0,355.0,"0,010000",6.0,Francis,Concédée,2025-12-31,7.5
24102001,Barrage de l'Evèque,EXPL,24102,Chancelade,MDS,515205.0,6456750.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,528560.0,,,,,,,1.6
24134001,Usine de la Roche,EXPL,24134,Corgnac-sur-l'Isle,MOULIN DU BREUIL,540154.0,6477930.0,0,Ouvrage fonctionnant au fil de l'eau,0.09,291000.0,,,,,,,3.3
24157001,Centrale Fontpeyre,EXPL,24157,Douzillac,S.N.C. FONTPEYRE,497326.0,6444830.0,0,Ouvrage fonctionnant au fil de l'eau,,168515.0,,,,,,,1.7
24157002,Mauriac,EXPL,24157,Douzillac,A3H,498012.0,6446460.0,0,Ouvrage fonctionnant au fil de l'eau,0.1,314407.0,,,,,,,1.8
24180001,Moulin de Feuillas,HORS,87060,Dournazac,EURL TURBINES DU MOULIN DE FEUYAS,539783.0,6503391.0,0,Ouvrage fonctionnant au fil de l'eau,,,,,,,,,7.0
24196001,MARVIT,EXPL,24196,Génis,ENERGIE HYDRO 2016,555017.0,6471190.0,0,Ouvrage fonctionnant au fil de l'eau,0.252,1500000.0,2.0,,2.0,Kaplan horizont. & bulbe à pâles mobiles,Autorisée,1999-12-31,7.35
24196002,MOULIN DU PONT,EXPL,24196,Génis,ENERGIE HYDRO 2016,555117.0,6472090.0,0,Ouvrage fonctionnant au fil de l'eau,0.264,270960.0,7.55,,1.0,Kaplan,Autorisée,2039-12-31,3.82
24218001,Centrale Le Moulin,EXPL,24218,Jumilhac-le-Grand,SARL WEYGAND-LAFOSCADE,548336.0,6490240.0,0,Ouvrage fonctionnant au fil de l'eau,0.24,590381.0,,,,,,,5.6
24264001,COLY GAILLARD,EXPL,24264,Ménesplet,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,469872.0,6439270.0,0,Ouvrage fonctionnant au fil de l'eau,0.26,1265655.0,12.2,,2.0,Kaplan,Concédée (autorisable),2046-12-31,2.8
24264002,Centrale de Ménesplet,EXPL,24264,Ménesplet,SARL DU MOULIN DE MENESPLET,472817.0,6439520.0,0,Ouvrage fonctionnant au fil de l'eau,0.5,1674597.0,,,,,,,1.7
24294001,MARCILLAC,EXPL,24294,Montpon-Ménestérol,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,474256.0,6440180.0,0,Ouvrage fonctionnant au fil de l'eau,0.075,1030525.0,4.8,,5.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée (autorisable),2046-12-31,2.25
24294002,Centrale des Moulineaux,EXPL,24294,Montpon-Ménestérol,S.N.C. HYDRO FLUIDES,475701.0,6439030.0,0,Ouvrage fonctionnant au fil de l'eau,,1203990.0,,,,,,,2.0
24297001,Barrage de Moulin Neuf,EXPL,24297,Moulin-Neuf,CORENSO FRANCE,466913.0,6440150.0,0,Ouvrage fonctionnant au fil de l'eau,0.315,,,,,,,,1.79
24309001,Centrale de Neuvic,EXPL,24309,Neuvic,ENERGETIC,500595.0,6448600.0,0,Ouvrage fonctionnant au fil de l'eau,,1032669.0,,,,,,,1.8
24322001,Usine hydroélectrique allée du port (Périgueux),EXPL,24322,Périgueux,ARCELOR MITTAL WIRE FRANCE,519566.0,6456440.0,0,Ouvrage fonctionnant au fil de l'eau,0.23,809296.0,14.3,,2.0,,Autorisée,2026-11-14,2.32
24322002,Moulin de Saltgourde,EXPL,24322,Périgueux,PRODUCTION AUTONOME D'ENERGIE ELECTRIQUE,517575.0,6457330.0,0,Ouvrage fonctionnant au fil de l'eau,,608308.0,,,,,,,1.8
24350001,Centrale du Moulin (Charente),EXPL,16026,Balzac,S.A.R.L. HYDRO ENERGIE MUYLE FRANCE,476288.0,6517240.0,0,Ouvrage fonctionnant au fil de l'eau,,,,,,,Autorisée,1990-05-28,1.04
24350002,Les Moulineaux,EXPL,24350,Razac-sur-l'Isle,S.A.R.L. HYDRO ENERGIE MUYLE FRANCE,512380.0,6455800.0,0,Ouvrage fonctionnant au fil de l'eau,,850062.0,,,,,,,1.79
24372001,St ASTIER,EXPL,24372,Saint-Astier,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,505942.0,6452770.0,0,Ouvrage fonctionnant au fil de l'eau,0.236,748119.0,10.0,,1.0,Kaplan,Concédée (autorisable),2046-12-31,3.15
24372002,Microcentrale La Massoulie,EXPL,24442,Saint-Léon-sur-l'Isle,SARL LA MASSOULIE,505839.0,6450580.0,0,Ouvrage fonctionnant au fil de l'eau,,456513.0,,,,,,,1.8
24376001,Le Moulin de St Aulaye,EXPL,24376,Saint Aulaye-Puymangou,COMMUNE DE ST AULAYE PUYMANGOU,475156.0,6460470.0,0,Ouvrage fonctionnant au fil de l'eau,,457282.0,,,,,,,2.0
24382001,TUILIERES,EXPL,24382,Saint-Capraise-de-Lalinde,ELECTRICITE DE FRANCE,513076.0,6419030.0,0,Ouvrage fonctionnant au fil de l'eau,32.0,91681736.0,420.0,"0,024000",8.0,Kaplan,Concédée,2000-12-31,12.4
24436001,CHANDEAU DU MAINE,EXPL,24436,Saint-Laurent-des-Hommes,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,487288.0,6441350.0,0,Ouvrage fonctionnant au fil de l'eau,0.219,1240150.0,10.5,,2.0,Kaplan,Concédée (autorisable),2046-12-31,2.8
24436002,Moulin de Benevent,HORS,24436,Saint-Laurent-des-Hommes,MINOTERIE CHAMBON FRERES,483668.16,6439810.5,0,Ouvrage fonctionnant au fil de l'eau,,546198.0,,,,,,,2.1
24442001,Moulin Brule,EXPL,24442,Saint-Léon-sur-l'Isle,SAINT LEON S.A.R.L.,502921.0,6448460.0,0,Ouvrage fonctionnant au fil de l'eau,,407856.0,,,,,,,1.6
24449001,Centrale de Duellas,EXPL,24449,Saint-Martial-d'Artenset,ARTESOL HYDRAU,481534.0,6440560.0,0,Ouvrage fonctionnant au fil de l'eau,,881102.0,,,,,,,2.0
24449002,Centrale de Vignerie,EXPL,24294,Montpon-Ménestérol,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,478785.0,6440720.0,0,Ouvrage fonctionnant au fil de l'eau,,968048.0,,,,,,,1.93
24462001,St MARTIN l'ASTIER,EXPL,24462,Saint-Médard-de-Mussidan,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,489455.0,6442380.0,0,Ouvrage fonctionnant au fil de l'eau,0.198,827739.0,10.5,,2.0,Kaplan,Concédée (autorisable),1997-12-31,2.5
24462002,Usine Longua,HORS,24462,Saint-Médard-de-Mussidan,PETIT MICHEL,491344.0,6441810.0,0,,,,,,,,,,1.5
24475001,Moulin de St Pantaly d'ans,EXPL,24147,Cubjac-Auvézère-Val d'Ans,MINOTERIE MALIER,542542.0,6462080.0,0,Ouvrage fonctionnant au fil de l'eau,0.12,151467.0,,,,,,,
24481001,Moulin du Breuilh,EXPL,24481,Saint-Paul-la-Roche,SOCIETE CIVILE IMMOBILIERE DU MOULIN DU BREUIL,544367.0,6486320.0,0,Ouvrage fonctionnant au fil de l'eau,0.35,221454.0,,,,,,,4.2
24543001,COLY LAMELETTE,EXPL,24543,Sourzac,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,495046.0,6444130.0,0,Ouvrage fonctionnant au fil de l'eau,0.162,708144.0,10.0,,2.0,Kaplan,Concédée (autorisable),2046-12-31,2.2
24543002,LA CAILLADE (LA CAILLETTE),EXPL,24543,Sourzac,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,494362.0,6442590.0,0,Ouvrage fonctionnant au fil de l'eau,0.104,848762.0,5.0,,4.0,Kaplan horizont. & bulbe à pâles mobiles,Concédée (autorisable),2046-12-31,2.8
24543003,Centrale de Gabillou,EXPL,24543,Sourzac,JARMENIL H.E,493508.0,6441170.0,0,Ouvrage fonctionnant au fil de l'eau,,1270072.0,,,,,,,2.0
24547001,Moulin des Escures,EXPL,24547,Terrasson-Lavilledieu,SARL VERDEILLE ET FILS,570381.0,6449870.0,0,Ouvrage fonctionnant au fil de l'eau,0.79,2388197.0,33.0,,3.0,Kaplan,Fondée en titre,,2.44
24547002,Moulin de Losse,EXPL,24547,Terrasson-Lavilledieu,ENERGIE VERTE DE TERRASSON LAVILLEDIEU,565780.0,6449000.0,0,Ouvrage fonctionnant au fil de l'eau,,1848440.0,,,,,,,2.95
24557001,Centrale de Barnabe-Trélissac,EXPL,24557,Trélissac,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,522506.0,6456830.0,0,Ouvrage fonctionnant au fil de l'eau,0.4,997425.0,,,,,Autorisée,,1.0
30139001,VILLEMAGNE,EXPL,30139,Lanuéjols,SOC HYDRAULIQUE ETUDES MISSIONS ASSIST,734383.0,6334530.0,0,Ouvrage fonctionnant au fil de l'eau,0.73,2171966.0,0.5,,1.0,Pelton,,2009-12-31,160.79
31017001,ARLOS,EXPL,31017,Arlos,ELECTRICITE DE FRANCE,512906.0,6201270.0,0,Ouvrage fonctionnant par éclusées,5.3,17329668.0,34.0,"0,043000",2.0,Kaplan,Concédée,2045-12-31,19.2
31033001,Moulin de la Ville et du Ramier,EXPL,31033,Auterive,S.A.S. RATIE CLAMAGIRAND,576331.0,6251540.0,0,Ouvrage fonctionnant au fil de l'eau,2.0,,,,,,,,4.5
31033002,Moulin du Ramier,EXPL,31033,Auterive,S.A.S. RATIE CLAMAGIRAND,576402.0,6251280.0,0,Ouvrage fonctionnant au fil de l'eau,0.725,2350000.0,20.0,,2.0,Kaplan,,,3.7
31042001,MOUSQUERES,EXPL,31042,Bagnères-de-Luchon,ELECTRICITE DE FRANCE,501836.0,6191240.0,0,Ouvrage fonctionnant au fil de l'eau,3.0,15318278.0,3.6,"0,230000",3.0,Francis,Concédée (autorisable),2003-12-31,111.6
31042002,PIQUE SUPERIEURE,EXPL,31042,Bagnères-de-Luchon,ELECTRICITE DE FRANCE,504083.0,6185770.0,0,Ouvrage fonctionnant au fil de l'eau,10.8,34813332.0,6.5,"0,494000",1.0,Francis double,Concédée,1998-12-31,219.9
31042003,PIQUE INFERIEURE,EXPL,31042,Bagnères-de-Luchon,ELECTRICITE DE FRANCE,503668.0,6188940.0,0,Ouvrage fonctionnant au fil de l'eau,7.2,31294168.0,6.1,"0,330000",1.0,Francis double,Concédée,1998-12-31,167.2
31042004,LAC D'OO,EXPL,31042,Bagnères-de-Luchon,ELECTRICITE DE FRANCE,502049.0,6191210.0,0,Ouvrage de type Lac,30.0,56568832.0,5.0,"1,800000",3.0,Pelton,Concédée,1998-12-31,802.0
31066001,Bessieres (Rive droite),EXPL,31066,Bessières,ROULEAU GUICHARD ENERGIE,588502.0,6301170.0,0,Ouvrage fonctionnant au fil de l'eau,3.679,6735590.0,125.0,,2.0,Kaplan,Concédée,2038-12-31,3.3
31066002,Bessieres (Rive Gauche),EXPL,31066,Bessières,ROULEAU GUICHARD ENERGIE,588465.0,6301040.0,0,Ouvrage fonctionnant au fil de l'eau,0.735,2092587.0,25.0,,2.0,Francis,,,3.8
31107001,CARBONNE,EXPL,31107,Carbonne,ELECTRICITE DE FRANCE,555239.0,6244930.0,0,Ouvrage fonctionnant au fil de l'eau,26.4,92879944.0,150.0,"0,041000",3.0,Francis,Concédée,2044-12-31,20.0
31107002,CARBONNE (Groupe de restitution Mancies),EXPL,31107,Carbonne,ELECTRICITE DE FRANCE,554188.0,6244270.0,0,Ouvrage fonctionnant au fil de l'eau,0.4,2804222.0,,,,,,,18.5
31107003,Usine de Carbonne,EXPL,31107,Carbonne,SARL CENTRALE DE CARBONNE,556090.0,6245540.0,0,Ouvrage fonctionnant au fil de l'eau,0.51,1291677.0,,,,,Autorisée,2037-01-19,5.54
31110001,Centrale de Cassagne,EXPL,31110,Cassagne,S.N.C. LES CENTRALES ASSOCIEES,535373.0,6228310.0,0,Ouvrage fonctionnant au fil de l'eau,1.0,4114490.0,,,,,,,3.5
31123001,PORTILLON Basse Chute,EXPL,31123,Castillon-de-Larboust,ELECTRICITE DE FRANCE,499373.0,6184520.0,0,Ouvrage de type Lac,40.0,22200332.0,4.6,"2,405000",1.0,Pelton,Concédée,2018-12-31,1119.5
31123002,PORTILLON Haute Chute,EXPL,31123,Castillon-de-Larboust,ELECTRICITE DE FRANCE,499332.0,6184530.0,0,Ouvrage de type Lac,55.0,43777388.0,5.0,"3,084000",1.0,Pelton,Concédée,,1421.0
31133001,Centrale D'Arruc,EXPL,31133,Cazeaux-de-Larboust,SOC ENERGETIQ CAZAUX LARBOUST,497274.0,6192300.0,0,Ouvrage fonctionnant au fil de l'eau,0.76,2385068.0,0.5,,,,Autorisée,2009-01-15,150.0
31135001,ST JULIEN (Groupe de Restitution),EXPL,31135,Cazères,ELECTRICITE DE FRANCE,547009.0,6236640.0,0,Ouvrage fonctionnant au fil de l'eau,0.2,1650235.0,,,,,,,11.0
31144001,CIERP,EXPL,31144,Cierp-Gaud,ELECTRICITE DE FRANCE,506916.0,6204270.0,0,Ouvrage fonctionnant au fil de l'eau,11.0,45924332.0,14.0,"0,212000",2.0,Francis,Concédée,2024-12-31,100.2
31147001,Camon - Restitution Rodère,EXPL,31147,Clarac,ELECTRICITE DE FRANCE,506536.0,6224410.0,0,Ouvrage fonctionnant au fil de l'eau,0.39,,6.1,,1.0,Kaplan,,,6.65
31177001,CAUBOUS,HORS,31177,Eup,ELECTRICITE DE FRANCE,510527.0,6205190.0,0,Ouvrage fonctionnant au fil de l'eau,0.6,1873667.0,14.0,"0,011000",2.0,Hélice horizontale,Autorisée,1987-05-04,6.8
31182001,FENOUILLET,EXPL,31182,Fenouillet,RACCA DELLUC SEVERINE,571332.0,6287700.0,0,Ouvrage fonctionnant au fil de l'eau,0.15,1133302.0,,,,,,,2.6
31190001,FOS,EXPL,31190,Fos,ELECTRICITE DE FRANCE,514865.0,6199240.0,0,Ouvrage fonctionnant par éclusées,10.6,36855500.0,34.0,"0,086000",3.0,Francis,Concédée,2045-12-31,39.4
31224001,Centrale du Bout du Pont,EXPL,31224,Gourdan-Polignan,PRO-ELEC,502701.0,6223200.0,0,Ouvrage fonctionnant au fil de l'eau,0.497,1950432.0,18.0,,,,Autorisée,2024-04-24,3.04
31233001,Centrale de Grepiac,EXPL,31233,Grépiac,S.N.C. ARIEGE PRODUCTION,573577.0,6256940.0,0,Ouvrage fonctionnant au fil de l'eau,2.2,3704133.0,56.0,,,,Autorisée,2026-11-14,4.0
31246001,Moulin Picheloup,EXPL,31246,Labarthe-Inard,HYDRO-SIA,523477.0,6224370.0,0,Ouvrage fonctionnant au fil de l'eau,0.792,3088263.0,15.0,,,,,,5.38
31247001,CAMON,EXPL,31247,Labarthe-Rivière,ELECTRICITE DE FRANCE,509989.0,6224620.0,0,Ouvrage fonctionnant au fil de l'eau,14.2,52077612.0,85.0,"0,045000",3.0,Francis,Concédée,2008-12-31,25.7
31253001,Centrale de Labastidette,EXPL,31253,Labastidette,HYDRO-EXPLOITATIONS,556959.0,6262660.0,0,Ouvrage fonctionnant au fil de l'eau,0.815,4510879.0,3.2,,,,Concédée (autorisable),2014-12-31,1.0
31293001,LESPINASSE,EXPL,31293,Lespinasse,ALTERNATIVE ELECTRIQUE,569968.0,6291250.0,0,Ouvrage fonctionnant au fil de l'eau,0.14,622880.0,,,,,,,2.4
31296001,Centrale hydroélectrique de Lestelle,EXPL,31296,Lestelle-de-Saint-Martory,SOPELEC,529687.25,6225431.5,0,Ouvrage fonctionnant au fil de l'eau,3.046,10263492.0,50.0,,,,Autorisée,2020-02-29,6.21
31296002,Centrale d'Apas,EXPL,31124,Castillon-de-Saint-Martory,S.N.C. CENTRALE D'APAS,530942.0,6228080.0,0,Ouvrage fonctionnant au fil de l'eau,2.735,5406094.0,25.0,,,,Autorisée et fondée en titre,2022-08-26,6.5
31314001,MANCIOUX,EXPL,31314,Mancioux,ELECTRICITE DE FRANCE,533763.0,6230870.0,0,Ouvrage fonctionnant au fil de l'eau,3.2,7629167.0,60.0,"0,016000",4.0,Francis,Autorisée,1994-10-16,10.8
31316001,Centrale de Peyromale,EXPL,31139,Chaum,BOURGEOIS,508158.0,6206130.0,0,Ouvrage fonctionnant au fil de l'eau,0.17,600000.0,3.4,,,,Fondée en titre,,5.0
31324001,PALAMINY (Groupe de Restitution),EXPL,31324,Martres-Tolosane,ELECTRICITE DE FRANCE,537317.0,6234000.0,0,Ouvrage fonctionnant au fil de l'eau,0.4,2158611.0,3.0,,,,,,13.8
31336001,Centrale de Las Isles,EXPL,31336,Mazères-sur-Salat,S.N.C. LES CENTRALES ASSOCIEES,534587.0,6226790.0,0,Ouvrage fonctionnant au fil de l'eau,0.683,2295138.0,24.0,,2.0,Kaplan,,,2.6
31336002,Centrale Sud,EXPL,31336,Mazères-sur-Salat,S.N.C. LES CENTRALES ASSOCIEES,535121.0,6227880.0,0,Ouvrage fonctionnant au fil de l'eau,1.0,4670195.0,,,,,,,4.0
31337001,Centrale de Melles,EXPL,31337,Melles,MATHIEU ET COMPAGNIE,515997.0,6198900.0,0,Ouvrage fonctionnant au fil de l'eau,2.38,6474470.0,2.0,,,,Concédée (autorisable),2045-12-31,173.0
31344001,GENTILLE,EXPL,31344,Miramont-de-Comminges,ELECTRICITE DE FRANCE,519596.0,6224550.0,0,Ouvrage fonctionnant au fil de l'eau,6.0,18435778.0,60.0,"0,020000",3.0,Hélice verticale,Concédée,2048-12-31,10.2
31344002,Centrale de St Jean,EXPL,31344,Miramont-de-Comminges,REGIE MUNICIPALE D'ELECTRICITE,516253.0,6224620.0,0,Ouvrage fonctionnant au fil de l'eau,0.44,3014233.0,,,,,,,3.15
31349001,Centrale de Mondavezan,EXPL,31349,Mondavezan,HYDRO-EXPLOITATIONS,541878.0,6240300.0,0,Ouvrage fonctionnant au fil de l'eau,,3181319.0,,,,,,,1.0
31349002,Centrale de Mondavezan (Sierp),EXPL,31349,Mondavezan,DEPARTEMENT DE LA HAUTE-GARONNE,540870.0,6239660.0,0,Ouvrage fonctionnant au fil de l'eau,,1095900.0,,,,,,,4.2
31356001,MONTAIGUT/SAVE,EXPL,31356,Montaigut-sur-Save,PIEDANIEL Didier,557340.0,6289780.0,0,Ouvrage fonctionnant au fil de l'eau,0.09,185328.0,,,,,,,90.0
31375001,MONTESQUIEU,EXPL,31375,Montesquieu-Volvestre,REGIE MUNICIPALE D'ELECTRICITE,555868.0,6235730.0,0,Ouvrage fonctionnant au fil de l'eau,0.983,,,,,,,,2.5
31406001,PALAMINY,EXPL,31406,Palaminy,ELECTRICITE DE FRANCE,542422.0,6235810.0,0,Ouvrage fonctionnant par éclusées,34.6,142125056.0,130.0,"0,590000",3.0,Hélice verticale,Concédée,2036-12-31,32.2
31426001,POINTIS DE RIVIERE,EXPL,31426,Pointis-de-Rivière,ELECTRICITE DE FRANCE,505387.0,6224180.0,0,Ouvrage fonctionnant au fil de l'eau,6.7,27909556.0,70.0,"0,030000",3.0,Hélice verticale,Concédée,2020-12-31,17.0
31426002,Pointis - restitution Ausson,EXPL,31426,Pointis-de-Rivière,ELECTRICITE DE FRANCE,504796.0,6223790.0,0,Ouvrage fonctionnant au fil de l'eau,0.3,,6.0,,1.0,Kaplan,,,6.1
31427001,St SERNIN,EXPL,31427,Pointis-Inard,ELECTRICITE DE FRANCE,521731.0,6224390.0,0,Ouvrage fonctionnant au fil de l'eau,5.77,18053222.0,60.0,"0,020000",3.0,Hélice verticale,Concédée,2048-12-31,9.8
31427002,Centrale des Papeteries du Vicomte,EXPL,31427,Pointis-Inard,SOCIETE ELECTRIQUE DE POINTIS INARD,522302.0,6224730.0,0,Ouvrage fonctionnant au fil de l'eau,1.2,4077428.0,,,,,,,3.19
31457001,Centrale de Lasmartres,EXPL,31457,Roquefort-sur-Garonne,S.N.C. LES CENTRALES ASSOCIEES,535483.0,6229100.0,0,Ouvrage fonctionnant au fil de l'eau,0.588,2131597.0,20.0,,2.0,Francis,Autorisée,,3.0
31470001,Centrale de St Aventin,EXPL,31470,Saint-Aventin,STE HYDRO-ELECTRIQUE DE ST AVENTIN,500262.0,6192430.0,0,Ouvrage fonctionnant au fil de l'eau,2.0,3757664.0,2.4,,1.0,Francis,Autorisée,,87.17
31471001,Centrale de Ladivert,EXPL,31471,Saint-Béat-Lez,ARRAGO CATHERINE MONIQUE,511427.0,6203500.0,0,Ouvrage fonctionnant au fil de l'eau,0.6,3208348.0,11.0,,,,Fondée en titre,1994-10-16,5.0
31492001,St JULIEN,EXPL,31492,Saint-Julien-sur-Garonne,ELECTRICITE DE FRANCE,549804.0,6239400.0,0,Ouvrage fonctionnant au fil de l'eau,26.2,108349176.0,140.0,"0,047000",3.0,Hélice verticale,Concédée,2041-12-31,22.2
31503001,Centrale Du Foulon,EXPL,31503,Saint-Martory,S.A.R.L. ELECTRICITE BERGES,532250.0,6229140.0,0,Ouvrage fonctionnant au fil de l'eau,0.44,2066724.0,,,,,,,3.7
31503002,Centrale des Ets Barthier,HORS,31503,Saint-Martory,NOUVELLES PAPETERIES BARTHIER,531856.5,6229247.5,0,,0.2,780264.0,,,,,,,3.7
31515001,Moulin d'Embalens,EXPL,31515,Saint-Rustice,IDRAC RACCA GISELE AIMEE PIERRETTE,565503.0,6301300.0,0,Ouvrage fonctionnant au fil de l'eau,0.125,490860.0,4.9,"0,005000",1.0,Kaplan,Autorisée,,2.58
31523001,Menges,EXPL,31523,Salies-du-Salat,SOCIETE HYDROELECTRIQUE MENGES,534205.0,6225620.0,0,Ouvrage fonctionnant au fil de l'eau,,1788008.0,,,,,,,3.5
31523002,Usine A Sel,EXPL,31523,Salies-du-Salat,SOCIETE D'EQUIPEMENT ET D'EXPLOITATION DE CENTRALES ELECTRIQUES,534316.0,6224420.0,0,Ouvrage fonctionnant au fil de l'eau,5.05,15840232.0,,,2.0,,Concédée,,12.65
31524001,Centrale des Sept Molles,EXPL,31244,Juzet-de-Luchon,GARCES JEAN-CLAUDE,503956.0,6193860.0,0,Ouvrage fonctionnant au fil de l'eau,0.25,1080879.0,,,,,,,230.0
31554001,Centrale de Touille,EXPL,31554,Touille,SOCIETE PHILIPPE ET FILS,534599.0,6221980.0,0,Ouvrage fonctionnant au fil de l'eau,1.3,6484602.0,30.0,,,,Autorisée,2022-12-22,7.0
31555001,BAZACLE,EXPL,31555,Toulouse,ELECTRICITE DE FRANCE,573336.0,6279620.0,0,Ouvrage fonctionnant au fil de l'eau,3.1,11489125.0,87.0,"0,009000",7.0,Francis,Fondée en titre,,6.9
31555002,Centrale du Martinet,EXPL,31555,Toulouse,SEUM,573331.0,6279300.0,0,Ouvrage fonctionnant au fil de l'eau,,2448691.0,,,,,Autorisée,,4.5
31555003,Centrale du Ramier (SNPE),HORS,31555,Toulouse,REGIE MUNICIPALE D'ELECTRICITE,573918.0,6278180.0,0,,,,,,,,,,3.8
31555004,Centrale du Ramier du Chateau,EXPL,31555,Toulouse,REGIE MUNICIPALE D'ELECTRICITE,573894.0,6278130.0,0,Ouvrage fonctionnant au fil de l'eau,4.5,22794224.0,,,,,Concédée,2047-12-31,4.3
31555005,La Cavaletade,EXPL,31555,Toulouse,REGIE MUNICIPALE D'ELECTRICITE,573744.0,6274450.0,0,Ouvrage fonctionnant au fil de l'eau,1.239,,30.0,,,,Concédée,2047-12-31,4.37
